1622375977460 [Opening serial port: /dev/ttyTHS1.] 
1622375977766 [The robot is connected to ] [/dev/ttyTHS1] 
1622375977766 [Initial robot's topic...] 
1622375977772 [Start initializing navigation] 
1622375977772 [Start initializing navigation topic] 
1622375977821 [Initialization navigation topic finished] 
1622375977829 [Initialization navigation finished] 
1622375977892 [vl:0.0 vr:-0.0285 yaw:0.0] 
1622375977946 [vl:0.0 vr:-0.014 yaw:0.0] 
1622375977993 [vl:0.0 vr:-0.014 yaw:0.0] 
1622375978044 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978093 [vl:0.0 vr:-0.014 yaw:0.0] 
1622375978145 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375978201 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375978244 [vl:0.0 vr:-0.03 yaw:0.0] 
1622375978293 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978351 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978396 [vl:0.0 vr:-0.014 yaw:0.0] 
1622375978445 [vl:0.0 vr:-0.03 yaw:0.0] 
1622375978493 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978550 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375978592 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978645 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978693 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978745 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375978793 [vl:0.0 vr:-0.014 yaw:0.0] 
1622375978844 [vl:0.0 vr:0.0 yaw:0.0] 
1622375978893 [vl:0.0 vr:-0.0285 yaw:0.0] 
1622375978948 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375978992 [vl:0.0 vr:-0.016 yaw:0.0] 
1622375979044 [vl:0.0 vr:-0.03 yaw:0.0] 
1622375979093 [vl:0.0 vr:0.0 yaw:0.0] 
1622375979152 [vl:0.0 vr:0.0 yaw:0.0] 
1622375979193 [vl:0.0 vr:0.0 yaw:0.0] 
1622375979253 [vl:0.0 vr:0.0 yaw:0.0] 
1622375979300 [vl:0.0 vr:0.0 yaw:0.0] 
